STATION_NAME                                                ELEVATION      LATITUDE       LONGITUDE      DATE           PRCP           TMAX           TMIN           
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 03 2023     0.00           63             38             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 04 2023     0.00           58             33             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 05 2023     0.00           59             27             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 06 2023     0.00           51             27             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 07 2023     0.00           60             26             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 08 2023     0.00           62             40             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 09 2023     0.83           71             51             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 10 2023     0.02           51             28             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 11 2023     0.00           50             22             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 12 2023     0.00           57             22             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 13 2023     0.00           59             28             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 14 2023     0.00           64             29             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 15 2023     0.00           64             28             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 16 2023     0.07           58             45             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 17 2023     0.02           53             31             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 18 2023     0.00           54             26             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 19 2023     0.00           45             20             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 20 2023     0.00           55             21             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 21 2023     0.00           55             23             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 22 2023     0.00           62             31             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 23 2023     0.00           67             45             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 24 2023     0.04           64             47             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 25 2023     1.15           64             52             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 26 2023     0.00           53             30             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 27 2023     0.00           57             27             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 28 2023     0.00           45             26             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 29 2023     0.04           41             33             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 30 2023     0.00           41             28             
RUSSELLVILLE 4 SSE AL US                                    219.5          34.45          -87.71         12 31 2023     0.00           60             33             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 01 2023     0.39           57             47             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 02 2023     1.87           64             57             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 03 2023     0.01           65             41             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 04 2023     0.00           62             34             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 05 2023     0.00           59             29             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 06 2023     0.00           52             28             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 07 2023     0.00           59             25             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 08 2023     0.00           63             29             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 09 2023     1.79           68             55             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 10 2023     0.34           58             31             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 11 2023     0.00           50             25             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 12 2023     0.00           56             22             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 13 2023     0.00           59             26             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 14 2023     0.00           62             31             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 15 2023     0.00           62             25             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 16 2023     0.00           59             31             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 17 2023     0.16           55             44             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 18 2023     0.00           54             29             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 19 2023     0.00           43             23             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 20 2023     0.00           51             21             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 21 2023     0.00           52             22             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 22 2023     0.00           61             28             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 23 2023     0.00           66             35             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 24 2023     0.00           67             36             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 25 2023     0.85           63             51             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 26 2023     0.00           55             35             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 27 2023     0.00           53             35             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 28 2023     0.00           47             30             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 29 2023     0.03           42             35             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 30 2023     0.00           41             30             
SCOTTSBORO 2 NE AL US                                       193.9          34.69          -86            12 31 2023     0.00           58             25             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 01 2023     0.13           71             49             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 02 2023     0.13           70             65             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 03 2023     0.00           68             48             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 04 2023     0.00           66             42             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 05 2023     0.00           62             35             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 06 2023     0.00           55             32             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 07 2023     0.00           58             29             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 08 2023     0.00           65             43             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 09 2023     0.15           76             58             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 10 2023     0.66           61             36             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 11 2023     0.00           54             28             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 12 2023     0.00           61             28             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 13 2023     0.00           63             34             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 14 2023     0.00           66             42             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 15 2023     0.00           66             44             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 16 2023     0.04           62             51             
GREENSBORO 2 WNW AL US                                      85.3           32.72          -87.62         12 17 2023     0.07           57             40             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 01 2023     0.15           61             46             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 02 2023     1.15           64             58             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 03 2023     0.00           62             40             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 04 2023     0.00           59             38             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 05 2023     0.00           59             31             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 06 2023     0.00           51             31             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 07 2023     0.00           61             28             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 08 2023     0.00           63             35             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 09 2023     0.73           70             53             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 10 2023     0.00           53             30             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 11 2023     0.00           49             25             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 12 2023     0.00           57             26             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 13 2023     0.00           60             30             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 14 2023     0.00           63             33             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 15 2023     0.00           62             34             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 16 2023     0.15           58             40             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 17 2023     0.02           52             36             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 18 2023     0.00           51             30             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 19 2023     0.00           44             24             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 20 2023     0.00           52             24             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 21 2023     0.00           56             27             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 22 2023     0.00           63             32             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 23 2023     0.00           67             44             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 24 2023     0.00           65             46             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 25 2023     0.98           64             53             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 26 2023     0.00           54             34             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 27 2023     0.00           58             29             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 28 2023     0.00           44             31             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 29 2023     0.03           41             35             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 30 2023     0.00           41             27             
MUSCLE SHOALS 2 N AL US                                     161.5          34.77          -87.64         12 31 2023     0.00           60             26             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 01 2023     0.09           70             48             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 02 2023     0.02           68             64             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 03 2023     0.02           70             47             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 04 2023     0.00           66             38             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 05 2023     0.00           61             33             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 06 2023     0.00           54             30             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 07 2023     0.00           58             28             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 08 2023     0.00           63             33             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 09 2023     0.09           74             57             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 10 2023     0.30           67             38             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 11 2023     0.00           52             29             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 12 2023     0.00           58             26             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 13 2023     0.00           62             28             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 14 2023     0.00           63             34             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 15 2023     0.00           63             41             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 16 2023     0.00           61             43             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 17 2023     0.01           57             42             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 18 2023     0.00           58             36             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 19 2023     0.00           49             28             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 20 2023     0.00           53             27             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 21 2023     0.00           56             25             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 22 2023     0.00           63             33             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 23 2023     0.00           68             34             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 24 2023     0.44           66             43             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 25 2023     1.30           66             49             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 26 2023     0.00           52             37             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 27 2023     0.00           57             31             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 28 2023     0.00           50             34             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 29 2023     0.00           50             34             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 30 2023     0.00           46             28             
CLANTON 2 NE AL US                                          178            32.85          -86.61         12 31 2023     0.00           60             25             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 01 2023     0.19           71             47             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 02 2023     0.15           70             59             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 03 2023     0.00           66             46             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 04 2023     0.00           66             40             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 05 2023     0.00           64             34             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 06 2023     0.00           54             33             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 07 2023     0.00           59             29             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 08 2023     0.00           67             36             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 09 2023     0.64           77             58             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 10 2023     0.13           59             35             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 11 2023     0.00           54             29             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 12 2023     0.00           61             28             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 13 2023     0.00           62             30             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 14 2023     0.00           65             33             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 15 2023     0.00           65             39             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 16 2023     0.00           62             40             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 17 2023     0.00           56             42             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 18 2023     0.00           59             33             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 19 2023     0.00           51             29             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 20 2023     0.00           52             28             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 21 2023     0.00           56             28             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 22 2023     0.00           65             40             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 23 2023     0.00           69             41             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 24 2023     0.26           63             50             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 25 2023     0.59           64             54             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 26 2023     0.00           54             34             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 27 2023     0.00           57             32             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 28 2023     0.00           49             30             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 29 2023     0.00           52             34             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 30 2023     0.00           50             31             
GAINESVILLE 2 NE AL US                                      32.6           32.84          -88.14         12 31 2023     0.00           63             28             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 01 2023     0.21           62             47             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 02 2023     2.51           65             60             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 03 2023     0.00           64             42             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 04 2023     0.00           60             38             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 05 2023     0.00           60             32             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 06 2023     0.00           53             30             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 07 2023     0.00           60             27             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 08 2023     0.00           64             34             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 09 2023     0.39           72             57             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 10 2023     0.31           58             29             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 11 2023     0.00           49             25             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 12 2023     0.00           58             25             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 13 2023     0.00           62             29             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 14 2023     0.00           65             32             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 15 2023     0.00           63             28             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 16 2023     0.08           61             37             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 17 2023     0.26           53             42             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 18 2023     0.00           53             28             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 19 2023     0.00           46             24             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 20 2023     0.00           52             23             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 21 2023     0.00           57             25             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 22 2023     0.00           62             35             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 23 2023     0.00           67             43             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 24 2023     0.00           67             44             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 25 2023     1.38           66             51             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 26 2023     0.00           56             34             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 27 2023     0.00           58             31             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 28 2023     0.00           46             31             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 29 2023     0.04           43             36             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 30 2023     0.00           42             29             
DECATUR PRYOR FIELD AL US                                   179.1          34.66          -86.94         12 31 2023     0.00           61             30             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 01 2023     0.29           68             52             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 02 2023     1.57           68             61             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 03 2023     0.87           71             57             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 04 2023     0.00           70             48             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 05 2023     0.00           64             41             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 06 2023     0.00           59             37             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 07 2023     0.00           61             33             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 08 2023     0.00           65             40             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 09 2023     0.81           79             57             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 10 2023     0.42           69             41             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 11 2023     0.00           58             36             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 12 2023     0.00           61             34             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 13 2023     0.00           63             39             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 14 2023     0.00           64             47             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 15 2023     0.00           64             45             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 16 2023     0.27           61             44             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 17 2023     0.03           58             46             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 18 2023     0.00           62             40             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 19 2023     0.00           55             32             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 20 2023     0.00           54             30             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 21 2023     0.00           61             35             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 22 2023     0.00           66             40             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 23 2023     0.00           72             43             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 24 2023     0.18           68             52             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 25 2023     0.31           72             61             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 26 2023     0.00           62             49             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 27 2023     0.00           64             44             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 28 2023     0.00           61             38             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 29 2023     0.00           52             33             
DOTHAN REGIONAL AIRPORT AL US                               112.1          31.32          -85.44         12 30 2023     0.00           54             35             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 01 2023     0.64           76             59             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 02 2023     4.13           70             65             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 03 2023     0.01           72             59             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 04 2023     0.00           71             49             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 05 2023     0.00           67             42             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 06 2023     0.00           60             39             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 07 2023     0.00           63             35             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 08 2023     0.00           71             54             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 09 2023     0.00           76             63             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 10 2023     0.24           70             44             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 11 2023     0.00           61             37             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 12 2023     0.00           64             35             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 13 2023     0.00           67             45             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 14 2023     0.00           67             50             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 15 2023     0.00           68             53             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 16 2023     0.12           62             56             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 17 2023     0.00           67             45             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 18 2023     0.00           68             41             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 19 2023     0.00           56             42             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 20 2023     0.00           59             42             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 21 2023     0.00           64             36             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 22 2023     0.00           71             50             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 23 2023     0.00           72             47             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 24 2023     0.46           66             55             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 25 2023     1.69           77             53             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 26 2023     0.00           59             45             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 27 2023     0.00           61             44             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 28 2023     0.00           57             41             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 29 2023     0.00           56             35             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 30 2023     0.00           58             35             
MOBILE DOWNTOWN AIRPORT AL US                               4.9            30.61          -88.06         12 31 2023     0.00           62             33             
AUBURN NUMBER 2 AL US                                       166.1          32.6           -85.47         12 01 2023     0.03           64             48             
AUBURN NUMBER 2 AL US                                       166.1          32.6           -85.47         12 02 2023     0.05           65             61             
AUBURN NUMBER 2 AL US                                       166.1          32.6           -85.47         12 03 2023     0.10           68             50             
AUBURN NUMBER 2 AL US                                       166.1          32.6           -85.47         12 04 2023     0.00           64             43             
AUBURN NUMBER 2 AL US                                       166.1          32.6           -85.47         12 05 2023     0.00           58             39             
AUBURN NUMBER 2 AL US                                       166.1          32.6           -85.47         12 06 2023     0.00           54             35             
AUBURN NUMBER 2 AL US                                       166.1          32.6           -85.47         12 08 2023     0.00           61             36             
AUBURN NUMBER 2 AL US                                       166.1          32.6           -85.47         12 09 2023     0.77           70             52             
AUBURN NUMBER 2 AL US                                       166.1          32.6           -85.47         12 10 2023     1.06           65             35             
AUBURN NUMBER 2 AL US                                       166.1          32.6           -85.47         12 11 2023     0.00           51             32             
